file,loc,blank,comment,cc,cc_rank,loc_rank,defects
src/transformers/models/upernet/configuration_upernet.py,65,19,64,10,2405.0,2415.5,8.0
tests/commands/test_chat.py,65,13,22,11,2350.5,2415.5,2.0
tests/models/lightglue/test_image_processing_lightglue.py,65,16,15,12,2303.5,2415.5,1.0
src/transformers/integrations/hqq.py,64,30,35,23,1866.5,2421.5,4.0
src/transformers/models/albert/configuration_albert.py,64,19,87,8,2503.5,2421.5,3.0
src/transformers/models/bloom/tokenization_bloom_fast.py,64,29,59,12,2303.5,2421.5,11.0
src/transformers/models/instructblipvideo/video_processing_instructblipvideo.py,64,15,21,14,2202.0,2421.5,7.0
examples/modular-transformers/modular_new_task_model.py,63,16,4,9,2458.0,2427.0,2.0
src/transformers/models/clipseg/processing_clipseg.py,63,25,58,26,1778.5,2427.0,8.0
src/transformers/models/deepseek_vl_hybrid/processing_deepseek_vl_hybrid.py,63,25,70,19,1995.5,2427.0,4.0
src/transformers/models/dinov3_vit/image_processing_dinov3_vit_fast.py,63,13,20,17,2072.0,2427.0,5.0
src/transformers/models/grounding_dino/modular_grounding_dino.py,63,32,30,19,1995.5,2427.0,3.0
src/transformers/models/stablelm/configuration_stablelm.py,63,18,121,7,2545.0,2427.0,9.0
tests/models/mgp_str/test_tokenization_mgp_str.py,63,21,13,13,2252.0,2427.0,5.0
src/transformers/integrations/eetq.py,62,18,41,14,2202.0,2435.0,2.0
src/transformers/integrations/flash_attention.py,62,13,9,12,2303.5,2435.0,9.0
src/transformers/models/eomt/configuration_eomt.py,62,16,90,3,2725.5,2435.0,1.0
src/transformers/models/granite_speech/processing_granite_speech.py,62,18,24,17,2072.0,2435.0,3.0
src/transformers/models/mobilenet_v2/configuration_mobilenet_v2.py,62,25,67,11,2350.5,2435.0,4.0
src/transformers/models/vitmatte/configuration_vitmatte.py,62,22,60,10,2405.0,2435.0,8.0
src/transformers/pipelines/image_to_image.py,62,32,53,16,2112.0,2435.0,7.0
src/transformers/quantizers/quantizer_aqlm.py,62,19,16,14,2202.0,2435.0,5.0
tests/pipelines/test_pipelines_image_to_image.py,62,16,13,11,2350.5,2435.0,3.0
.circleci/parse_test_outputs.py,61,10,0,18,2034.0,2450.5,2.0
src/transformers/models/data2vec/configuration_data2vec_text.py,61,21,72,8,2503.5,2450.5,3.0
src/transformers/models/decision_transformer/configuration_decision_transformer.py,61,19,77,3,2725.5,2450.5,6.0
src/transformers/models/deepseek_vl/processing_deepseek_vl.py,61,25,70,19,1995.5,2450.5,4.0
src/transformers/models/deprecated/retribert/tokenization_retribert_fast.py,61,24,65,10,2405.0,2450.5,3.0
src/transformers/models/deprecated/trajectory_transformer/configuration_trajectory_transformer.py,61,16,78,3,2725.5,2450.5,3.0
src/transformers/models/diffllama/configuration_diffllama.py,61,18,120,11,2350.5,2450.5,3.0
src/transformers/models/dinov3_vit/configuration_dinov3_vit.py,61,19,86,3,2725.5,2450.5,1.0
src/transformers/models/distilbert/tokenization_distilbert_fast.py,61,23,65,10,2405.0,2450.5,3.0
src/transformers/models/focalnet/configuration_focalnet.py,61,17,86,5,2616.5,2450.5,6.0
src/transformers/models/lfm2/configuration_lfm2.py,61,19,85,11,2350.5,2450.5,1.0
src/transformers/models/mamba/configuration_mamba.py,61,20,79,5,2616.5,2450.5,4.0
src/transformers/models/qwen2/tokenization_qwen2_fast.py,61,22,54,10,2405.0,2450.5,4.0
src/transformers/models/roberta/configuration_roberta.py,61,21,73,8,2503.5,2450.5,4.0
src/transformers/models/roberta_prelayernorm/configuration_roberta_prelayernorm.py,61,21,75,8,2503.5,2450.5,4.0
src/transformers/models/roformer/configuration_roformer.py,61,21,68,10,2405.0,2450.5,4.0
src/transformers/models/swinv2/configuration_swinv2.py,61,18,80,5,2616.5,2450.5,5.0
src/transformers/models/video_llava/configuration_video_llava.py,61,23,59,15,2158.0,2450.5,9.0
src/transformers/models/xlm_roberta/configuration_xlm_roberta.py,61,21,75,8,2503.5,2450.5,3.0
src/transformers/models/xlm_roberta_xl/configuration_xlm_roberta_xl.py,61,20,72,8,2503.5,2450.5,3.0
src/transformers/utils/dummy_flax_objects.py,61,45,1,45,1266.5,2450.5,11.0
tests/utils/test_model_card.py,61,14,13,9,2458.0,2450.5,0.0
src/transformers/models/bert/configuration_bert.py,60,21,73,8,2503.5,2473.0,3.0
src/transformers/models/bert/tokenization_bert_fast.py,60,23,63,10,2405.0,2473.0,3.0
src/transformers/models/camembert/configuration_camembert.py,60,21,74,8,2503.5,2473.0,2.0
src/transformers/models/convbert/tokenization_convbert_fast.py,60,23,64,10,2405.0,2473.0,5.0
src/transformers/models/deit/configuration_deit.py,60,24,68,9,2458.0,2473.0,5.0
src/transformers/models/dia/tokenization_dia.py,60,22,36,19,1995.5,2473.0,1.0
src/transformers/models/distilbert/configuration_distilbert.py,60,19,62,8,2503.5,2473.0,3.0
src/transformers/models/flava/processing_flava.py,60,17,26,10,2405.0,2473.0,7.0
src/transformers/models/ibert/configuration_ibert.py,60,15,67,8,2503.5,2473.0,4.0
src/transformers/models/layoutlm/tokenization_layoutlm_fast.py,60,23,64,10,2405.0,2473.0,5.0
src/transformers/models/levit/configuration_levit.py,60,22,62,7,2545.0,2473.0,4.0
src/transformers/models/markuplm/configuration_markuplm.py,60,16,78,3,2725.5,2473.0,5.0
src/transformers/models/mobilebert/tokenization_mobilebert_fast.py,60,23,65,10,2405.0,2473.0,4.0
src/transformers/models/poolformer/configuration_poolformer.py,60,23,65,7,2545.0,2473.0,4.0
src/transformers/models/squeezebert/tokenization_squeezebert_fast.py,60,23,64,10,2405.0,2473.0,4.0
src/transformers/models/swiftformer/configuration_swiftformer.py,60,24,64,7,2545.0,2473.0,6.0
src/transformers/models/swin2sr/configuration_swin2sr.py,60,18,76,5,2616.5,2473.0,5.0
src/transformers/models/trocr/configuration_trocr.py,60,18,68,3,2725.5,2473.0,4.0
src/transformers/models/vit/configuration_vit.py,60,24,67,9,2458.0,2473.0,5.0
tests/models/dpr/test_tokenization_dpr.py,60,14,13,6,2578.5,2473.0,3.0
tests/models/roformer/test_tokenization_roformer.py,60,17,13,14,2202.0,2473.0,6.0
tests/repo_utils/modular/test_conversion_order.py,60,10,5,13,2252.0,2473.0,3.0
utils/check_tf_ops.py,60,19,22,12,2303.5,2473.0,0.0
src/transformers/data/processors/xnli.py,59,14,23,22,1897.0,2491.5,2.0
src/transformers/integrations/flash_paged.py,59,15,22,10,2405.0,2491.5,12.0
src/transformers/models/blip/processing_blip.py,59,19,47,15,2158.0,2491.5,10.0
src/transformers/models/ernie4_5/modular_ernie4_5.py,59,24,40,17,2072.0,2491.5,1.0
src/transformers/models/hgnet_v2/configuration_hgnet_v2.py,59,10,83,7,2545.0,2491.5,2.0
src/transformers/models/nemotron/configuration_nemotron.py,59,16,81,5,2616.5,2491.5,2.0
src/transformers/models/paligemma/configuration_paligemma.py,59,21,48,11,2350.5,2491.5,7.0
src/transformers/models/persimmon/configuration_persimmon.py,59,16,101,7,2545.0,2491.5,9.0
src/transformers/models/sam2_video/video_processing_sam2_video.py,59,11,36,18,2034.0,2491.5,2.0
tests/models/blenderbot_small/test_tokenization_blenderbot_small.py,59,17,14,14,2202.0,2491.5,4.0
tests/models/funnel/test_tokenization_funnel.py,59,15,13,12,2303.5,2491.5,4.0
tests/models/helium/test_modeling_helium.py,59,17,15,7,2545.0,2491.5,6.0
tests/models/lxmert/test_tokenization_lxmert.py,59,17,13,8,2503.5,2491.5,5.0
tests/models/megatron_gpt2/test_modeling_megatron_gpt2.py,59,12,13,7,2545.0,2491.5,1.0
src/transformers/convert_tf_hub_seq_to_seq_bert_to_pytorch.py,58,10,18,2,2786.0,2503.0,1.0
src/transformers/integrations/vptq.py,58,10,33,10,2405.0,2503.0,3.0
src/transformers/models/electra/tokenization_electra_fast.py,58,22,63,10,2405.0,2503.0,4.0
src/transformers/models/jetmoe/configuration_jetmoe.py,58,20,75,5,2616.5,2503.0,3.0
src/transformers/models/lxmert/tokenization_lxmert_fast.py,58,22,63,10,2405.0,2503.0,4.0
src/transformers/models/parakeet/processing_parakeet.py,58,15,14,13,2252.0,2503.0,1.0
src/transformers/models/vitpose/configuration_vitpose.py,58,24,52,13,2252.0,2503.0,3.0
src/transformers/quantizers/quantizer_vptq.py,58,21,20,14,2202.0,2503.0,4.0
tests/models/hunyuan_v1_dense/test_modeling_hunyuan_v1_dense.py,58,16,15,12,2303.5,2503.0,2.0
examples/quantization/custom_quantization.py,57,21,0,16,2112.0,2515.5,1.0
src/transformers/models/convnext/configuration_convnext.py,57,22,63,13,2252.0,2515.5,8.0
src/transformers/models/deprecated/realm/configuration_realm.py,57,22,90,3,2725.5,2515.5,1.0
src/transformers/models/dinat/configuration_dinat.py,57,18,77,5,2616.5,2515.5,8.0
src/transformers/models/esm/openfold_utils/loss.py,57,21,27,5,2616.5,2515.5,2.0
src/transformers/models/gpt_bigcode/configuration_gpt_bigcode.py,57,18,70,5,2616.5,2515.5,3.0
src/transformers/models/lightglue/configuration_lightglue.py,57,23,75,13,2252.0,2515.5,2.0
src/transformers/models/llava/configuration_llava.py,57,26,54,13,2252.0,2515.5,14.0
src/transformers/models/maskformer/configuration_maskformer_swin.py,57,18,78,5,2616.5,2515.5,7.0
src/transformers/models/pop2piano/configuration_pop2piano.py,57,12,58,5,2616.5,2515.5,3.0
src/transformers/models/pvt_v2/configuration_pvt_v2.py,57,18,81,7,2545.0,2515.5,2.0
src/transformers/models/roc_bert/configuration_roc_bert.py,57,16,90,3,2725.5,2515.5,4.0
src/transformers/models/vitdet/configuration_vitdet.py,57,18,81,5,2616.5,2515.5,6.0
src/transformers/models/vjepa2/configuration_vjepa2.py,57,15,82,3,2725.5,2515.5,2.0
src/transformers/utils/peft_utils.py,57,17,51,7,2545.0,2515.5,7.0
tests/models/timm_wrapper/test_image_processing_timm_wrapper.py,57,26,19,10,2405.0,2515.5,1.0
src/transformers/models/chameleon/image_processing_chameleon_fast.py,56,19,37,12,2303.5,2525.5,4.0
src/transformers/models/xglm/configuration_xglm.py,56,19,64,3,2725.5,2525.5,3.0
utils/check_doc_toc.py,56,28,49,20,1963.5,2525.5,2.0
utils/process_circleci_workflow_test_reports.py,56,13,16,0,3041.5,2525.5,1.0
src/transformers/integrations/quanto.py,55,12,31,11,2350.5,2529.5,4.0
src/transformers/models/deprecated/nat/configuration_nat.py,55,18,75,5,2616.5,2529.5,2.0
src/transformers/models/dinov2_with_registers/configuration_dinov2_with_registers.py,55,15,89,5,2616.5,2529.5,2.0
src/transformers/models/opt/configuration_opt.py,55,18,73,5,2616.5,2529.5,4.0
src/transformers/models/aya_vision/configuration_aya_vision.py,54,17,39,13,2252.0,2538.5,3.0
src/transformers/models/cvt/configuration_cvt.py,54,16,76,3,2725.5,2538.5,4.0
src/transformers/models/gpt2/tokenization_gpt2_tf.py,54,29,36,12,2303.5,2538.5,4.0
src/transformers/models/herbert/tokenization_herbert_fast.py,54,26,53,10,2405.0,2538.5,3.0
src/transformers/models/resnet/configuration_resnet.py,54,21,61,11,2350.5,2538.5,8.0
src/transformers/models/seggpt/configuration_seggpt.py,54,17,72,7,2545.0,2538.5,3.0
src/transformers/models/timm_wrapper/configuration_timm_wrapper.py,54,29,48,21,1930.0,2538.5,5.0
src/transformers/models/vaultgemma/modular_vaultgemma.py,54,15,15,8,2503.5,2538.5,0.0
src/transformers/models/videomae/configuration_videomae.py,54,19,75,3,2725.5,2538.5,4.0
src/transformers/quantizers/quantizer_spqr.py,54,20,16,14,2202.0,2538.5,5.0
tests/models/lfm2/test_modeling_lfm2.py,54,16,15,11,2350.5,2538.5,4.0
tests/models/mpnet/test_tokenization_mpnet.py,54,15,13,10,2405.0,2538.5,4.0
tests/utils/test_file_utils.py,54,22,26,15,2158.0,2538.5,1.0
utils/check_config_docstrings.py,54,23,25,9,2458.0,2538.5,13.0
src/transformers/models/bitnet/configuration_bitnet.py,53,19,75,5,2616.5,2549.5,2.0
src/transformers/models/deprecated/speech_to_text_2/configuration_speech_to_text_2.py,53,18,63,3,2725.5,2549.5,1.0
src/transformers/models/esm/openfold_utils/data_transforms.py,53,17,20,11,2350.5,2549.5,1.0
src/transformers/models/timesfm/configuration_timesfm.py,53,12,62,3,2725.5,2549.5,2.0
src/transformers/models/yoso/configuration_yoso.py,53,18,73,3,2725.5,2549.5,4.0
tests/models/chameleon/test_processing_chameleon.py,53,20,16,6,2578.5,2549.5,2.0
utils/check_pipeline_typing.py,53,21,19,9,2458.0,2549.5,0.0
utils/sort_auto_mappings.py,53,25,47,16,2112.0,2549.5,1.0
examples/legacy/seq2seq/pack_dataset.py,52,15,20,12,2303.5,2559.0,2.0
src/transformers/integrations/aqlm.py,52,13,35,9,2458.0,2559.0,3.0
src/transformers/models/bit/configuration_bit.py,52,16,68,11,2350.5,2559.0,8.0
src/transformers/models/blenderbot_small/tokenization_blenderbot_small_fast.py,52,19,32,8,2503.5,2559.0,6.0
src/transformers/models/dots1/modular_dots1.py,52,29,30,14,2202.0,2559.0,2.0
src/transformers/models/superglue/configuration_superglue.py,52,22,48,15,2158.0,2559.0,3.0
src/transformers/models/vilt/processing_vilt.py,52,17,26,10,2405.0,2559.0,8.0
src/transformers/pipelines/image_feature_extraction.py,52,26,41,20,1963.5,2559.0,7.0
src/transformers/quantizers/quantizer_quark.py,52,27,20,12,2303.5,2559.0,3.0
utils/create_dependency_mapping.py,52,20,41,23,1866.5,2559.0,8.0
utils/print_env.py,52,18,15,0,3041.5,2559.0,2.0
src/transformers/models/bros/configuration_bros.py,51,18,69,3,2725.5,2568.5,4.0
src/transformers/models/gpt2/tokenization_gpt2_fast.py,51,28,54,8,2503.5,2568.5,8.0
src/transformers/models/textnet/configuration_textnet.py,51,20,64,11,2350.5,2568.5,2.0
src/transformers/models/vilt/configuration_vilt.py,51,19,77,3,2725.5,2568.5,6.0
tests/models/camembert/test_modeling_camembert.py,51,13,17,4,2655.5,2568.5,2.0
tests/models/llava/test_configuration_llava.py,51,10,9,8,2503.5,2568.5,3.0
tests/utils/test_skip_decorators.py,51,27,46,20,1963.5,2568.5,3.0
tests/utils/test_versions_utils.py,51,18,28,19,1995.5,2568.5,4.0
examples/pytorch/context_parallel.py,50,18,26,0,3041.5,2580.5,3.0
src/transformers/models/deprecated/speech_to_text_2/processing_speech_to_text_2.py,50,16,39,17,2072.0,2580.5,3.0
src/transformers/models/donut/configuration_donut_swin.py,50,18,67,3,2725.5,2580.5,4.0
src/transformers/models/glm/modular_glm.py,50,26,38,9,2458.0,2580.5,4.0
src/transformers/models/gpt_neox_japanese/configuration_gpt_neox_japanese.py,50,15,102,7,2545.0,2580.5,6.0
src/transformers/models/mgp_str/configuration_mgp_str.py,50,17,70,3,2725.5,2580.5,5.0
src/transformers/models/mobilenet_v1/configuration_mobilenet_v1.py,50,25,51,11,2350.5,2580.5,4.0
src/transformers/models/reformer/tokenization_reformer_fast.py,50,26,38,10,2405.0,2580.5,5.0
src/transformers/models/speech_to_text/processing_speech_to_text.py,50,16,40,17,2072.0,2580.5,4.0
src/transformers/models/vipllava/configuration_vipllava.py,50,23,49,11,2350.5,2580.5,9.0
src/transformers/models/vit_mae/configuration_vit_mae.py,50,18,72,3,2725.5,2580.5,5.0
tests/models/blenderbot/test_tokenization_blenderbot.py,50,10,14,18,2034.0,2580.5,3.0
tests/models/layoutlm/test_tokenization_layoutlm.py,50,13,14,9,2458.0,2580.5,5.0
tests/models/xlm_roberta/test_modeling_xlm_roberta.py,50,14,25,5,2616.5,2580.5,2.0
tests/sagemaker/conftest.py,50,12,2,9,2458.0,2580.5,2.0
tests/utils/import_structures/import_structure_raw_register_with_versions.py,50,28,14,28,1709.0,2580.5,0.0
src/transformers/models/levit/image_processing_levit_fast.py,49,11,33,11,2350.5,2591.5,5.0
src/transformers/models/mra/configuration_mra.py,49,18,70,3,2725.5,2591.5,4.0
src/transformers/models/musicgen_melody/processing_musicgen_melody.py,49,30,60,14,2202.0,2591.5,7.0
src/transformers/models/openai/configuration_openai.py,49,23,84,3,2725.5,2591.5,3.0
src/transformers/models/vitpose_backbone/configuration_vitpose_backbone.py,49,17,73,5,2616.5,2591.5,2.0
tests/utils/test_attention_visualizer.py,49,23,55,6,2578.5,2591.5,1.0
scripts/stale.py,48,9,19,15,2158.0,2596.5,3.0
src/transformers/models/glpn/configuration_glpn.py,48,17,70,3,2725.5,2596.5,5.0
tests/utils/test_activations.py,48,13,13,6,2578.5,2596.5,1.0
utils/split_doctest_jobs.py,48,18,32,0,3041.5,2596.5,4.0
src/transformers/models/canine/configuration_canine.py,47,19,75,3,2725.5,2602.5,5.0
src/transformers/models/luke/configuration_luke.py,47,18,77,3,2725.5,2602.5,4.0
src/transformers/models/mgp_str/tokenization_mgp_str.py,47,21,36,13,2252.0,2602.5,4.0
src/transformers/models/musicgen/processing_musicgen.py,47,23,43,14,2202.0,2602.5,8.0
src/transformers/models/nystromformer/configuration_nystromformer.py,47,16,69,3,2725.5,2602.5,4.0
tests/models/cpmant/test_tokenization_cpmant.py,47,10,13,6,2578.5,2602.5,4.0
tests/models/fuyu/test_image_processing_fuyu.py,47,15,1,8,2503.5,2602.5,3.0
tests/utils/import_structures/import_structure_raw_register.py,47,19,14,19,1995.5,2602.5,0.0
src/transformers/integrations/eager_paged.py,46,11,12,10,2405.0,2607.5,3.0
utils/compare_test_runs.py,46,19,26,20,1963.5,2607.5,1.0
src/transformers/models/audio_spectrogram_transformer/configuration_audio_spectrogram_transformer.py,45,19,67,4,2655.5,2611.0,5.0
src/transformers/models/biogpt/configuration_biogpt.py,45,17,72,3,2725.5,2611.0,6.0
src/transformers/models/lilt/configuration_lilt.py,45,14,72,3,2725.5,2611.0,3.0
src/transformers/models/visual_bert/configuration_visual_bert.py,45,19,71,3,2725.5,2611.0,4.0
src/transformers/training_args_seq2seq.py,45,9,36,7,2545.0,2611.0,2.0
examples/legacy/seq2seq/old_test_fsmt_bleu_score.py,44,11,15,6,2578.5,2617.0,1.0
src/transformers/models/colpali/configuration_colpali.py,44,20,38,17,2072.0,2617.0,3.0
src/transformers/models/shieldgemma2/configuration_shieldgemma2.py,44,24,50,11,2350.5,2617.0,2.0
src/transformers/models/timesformer/configuration_timesformer.py,44,19,66,3,2725.5,2617.0,5.0
src/transformers/quantizers/quantizer_auto_round.py,44,19,18,14,2202.0,2617.0,4.0
tests/bettertransformer/test_integration.py,44,21,20,9,2458.0,2617.0,4.0
tests/utils/test_cli.py,44,13,20,5,2616.5,2617.0,1.0
src/transformers/models/deprecated/nezha/configuration_nezha.py,43,15,47,3,2725.5,2621.5,1.0
tests/models/flaubert/test_tokenization_flaubert.py,43,15,17,8,2503.5,2621.5,2.0
src/transformers/models/cpmant/configuration_cpmant.py,42,16,64,3,2725.5,2624.5,6.0
src/transformers/models/vision_text_dual_encoder/configuration_vision_text_dual_encoder.py,42,30,50,10,2405.0,2624.5,6.0
utils/check_self_hosted_runner.py,42,13,2,7,2545.0,2624.5,4.0
utils/get_github_job_time.py,42,23,6,7,2545.0,2624.5,1.0
src/transformers/distributed/configuration_utils.py,41,13,57,18,2034.0,2634.5,1.0
src/transformers/integrations/sdpa_paged.py,41,9,10,5,2616.5,2634.5,4.0
src/transformers/models/dac/configuration_dac.py,41,21,52,4,2655.5,2634.5,2.0
src/transformers/models/deepseek_vl_hybrid/configuration_deepseek_vl_hybrid.py,41,25,44,15,2158.0,2634.5,3.0
src/transformers/models/deprecated/qdqbert/configuration_qdqbert.py,41,18,64,3,2725.5,2634.5,1.0
src/transformers/models/deprecated/retribert/configuration_retribert.py,41,13,54,3,2725.5,2634.5,3.0
src/transformers/models/deprecated/tvlt/processing_tvlt.py,41,14,31,16,2112.0,2634.5,2.0
src/transformers/models/dpr/configuration_dpr.py,41,18,72,3,2725.5,2634.5,4.0
src/transformers/models/megatron_bert/configuration_megatron_bert.py,41,18,70,3,2725.5,2634.5,3.0
src/transformers/models/splinter/configuration_splinter.py,41,18,64,3,2725.5,2634.5,4.0
src/transformers/models/univnet/configuration_univnet.py,41,17,67,5,2616.5,2634.5,3.0
src/transformers/onnx/utils.py,41,23,45,15,2158.0,2634.5,0.0
src/transformers/pipelines/feature_extraction.py,41,21,29,15,2158.0,2634.5,5.0
tests/models/bartpho/test_tokenization_bartpho.py,41,16,12,8,2503.5,2634.5,3.0
tests/models/ctrl/test_tokenization_ctrl.py,41,14,13,7,2545.0,2634.5,3.0
tests/models/phobert/test_tokenization_phobert.py,41,15,13,8,2503.5,2634.5,3.0
examples/legacy/run_camembert.py,40,6,1,5,2616.5,2645.5,0.0
src/transformers/models/colqwen2/configuration_colqwen2.py,40,18,34,10,2405.0,2645.5,3.0
src/transformers/models/ctrl/configuration_ctrl.py,40,19,57,3,2725.5,2645.5,4.0
src/transformers/models/ijepa/configuration_ijepa.py,40,16,65,5,2616.5,2645.5,1.0
src/transformers/models/vivit/configuration_vivit.py,40,18,61,3,2725.5,2645.5,4.0
tests/models/bertweet/test_tokenization_bertweet.py,40,14,13,8,2503.5,2645.5,3.0
src/transformers/models/bert_generation/configuration_bert_generation.py,39,15,73,3,2725.5,2653.5,4.0
src/transformers/models/convnextv2/configuration_convnextv2.py,39,16,63,9,2458.0,2653.5,8.0
src/transformers/models/deprecated/ernie_m/configuration_ernie_m.py,39,12,61,3,2725.5,2653.5,2.0
src/transformers/models/fnet/configuration_fnet.py,39,18,62,3,2725.5,2653.5,4.0
src/transformers/models/mpnet/configuration_mpnet.py,39,17,60,3,2725.5,2653.5,2.0
src/transformers/models/seamless_m4t/processing_seamless_m4t.py,39,19,51,12,2303.5,2653.5,6.0
tests/models/markuplm/test_feature_extraction_markuplm.py,39,29,45,10,2405.0,2653.5,1.0
tests/test_training_args.py,39,15,13,6,2578.5,2653.5,2.0
tests/utils/import_structures/import_structure_register_with_comments.py,39,18,22,16,2112.0,2653.5,0.0
tests/utils/import_structures/import_structure_register_with_duplicates.py,39,18,20,16,2112.0,2653.5,0.0
examples/pytorch/old_test_xla_examples.py,38,18,37,6,2578.5,2662.5,1.0
src/transformers/models/cohere2_vision/configuration_cohere2_vision.py,38,14,30,11,2350.5,2662.5,1.0
src/transformers/models/deprecated/van/configuration_van.py,38,13,59,3,2725.5,2662.5,5.0
src/transformers/models/lfm2_vl/configuration_lfm2_vl.py,38,16,37,11,2350.5,2662.5,1.0
src/transformers/models/perception_lm/configuration_perception_lm.py,38,14,36,13,2252.0,2662.5,2.0
src/transformers/models/rt_detr/configuration_rt_detr_resnet.py,38,15,61,7,2545.0,2662.5,3.0
src/transformers/models/vit_msn/configuration_vit_msn.py,38,18,59,3,2725.5,2662.5,3.0
utils/check_model_tester.py,38,8,17,0,3041.5,2662.5,1.0
src/transformers/models/mlcd/configuration_mlcd.py,37,15,65,3,2725.5,2668.5,1.0
src/transformers/models/rwkv/configuration_rwkv.py,37,20,63,7,2545.0,2668.5,4.0
tests/models/apertus/test_modeling_apertus.py,37,13,22,6,2578.5,2668.5,2.0
tests/models/donut/test_processing_donut.py,37,13,13,4,2655.5,2668.5,3.0
src/transformers/commands/transformers_cli.py,36,11,16,3,2725.5,2673.0,2.0
src/transformers/models/vision_text_dual_encoder/processing_vision_text_dual_encoder.py,36,15,28,9,2458.0,2673.0,8.0
src/transformers/models/whisper/processing_whisper.py,36,17,33,16,2112.0,2673.0,7.0
utils/process_test_artifacts.py,36,15,24,8,2503.5,2673.0,1.0
utils/split_model_tests.py,36,13,28,0,3041.5,2673.0,2.0
examples/modular-transformers/modular_multimodal2.py,35,18,15,19,1995.5,2677.0,2.0
src/transformers/models/pixtral/configuration_pixtral.py,35,18,53,3,2725.5,2677.0,3.0
src/transformers/models/x_clip/processing_x_clip.py,35,13,26,8,2503.5,2677.0,7.0
examples/legacy/seq2seq/save_len_file.py,34,8,14,1,2804.5,2681.5,0.0
examples/pytorch/xla_spawn.py,34,18,30,2,2786.0,2681.5,1.0
src/transformers/commands/download.py,34,9,13,6,2578.5,2681.5,0.0
src/transformers/models/dinov3_convnext/configuration_dinov3_convnext.py,34,18,51,7,2545.0,2681.5,1.0
tests/models/deepseek_vl/test_processing_deepseek_vl.py,34,10,14,4,2655.5,2681.5,2.0
tests/models/deepseek_vl_hybrid/test_processing_deepseek_vl_hybrid.py,34,10,14,4,2655.5,2681.5,2.0
examples/modular-transformers/modular_super.py,33,5,1,3,2725.5,2689.0,1.0
examples/training/distributed_training.py,33,29,51,5,2616.5,2689.0,1.0
scripts/distributed/torch-distributed-gpu-test.py,33,14,45,1,2804.5,2689.0,0.0
src/transformers/models/clip/processing_clip.py,33,14,26,8,2503.5,2689.0,10.0
src/transformers/models/deepseek_vl/configuration_deepseek_vl.py,33,22,42,11,2350.5,2689.0,4.0
src/transformers/models/encoder_decoder/configuration_encoder_decoder.py,33,25,53,7,2545.0,2689.0,5.0
src/transformers/models/roformer/tokenization_utils.py,33,8,25,12,2303.5,2689.0,2.0
src/transformers/models/speech_encoder_decoder/configuration_speech_encoder_decoder.py,33,26,53,7,2545.0,2689.0,5.0
utils/check_doctest_list.py,33,16,37,8,2503.5,2689.0,4.0
src/transformers/data/__init__.py,32,1,13,0,3041.5,2696.0,2.0
src/transformers/models/deprecated/__init__.py,32,4,13,0,3041.5,2696.0,1.0
tests/models/shieldgemma2/test_modeling_shieldgemma2.py,32,11,14,6,2578.5,2696.0,3.0
tests/sagemaker/scripts/pytorch/run_ddp.py,32,10,10,8,2503.5,2696.0,1.0
tests/utils/test_dynamic_module_utils.py,32,25,72,2,2786.0,2696.0,1.0
src/transformers/dependency_versions_check.py,31,10,22,1,2804.5,2700.0,1.0
src/transformers/models/bridgetower/processing_bridgetower.py,31,14,28,5,2616.5,2700.0,8.0
tests/models/dit/test_modeling_dit.py,31,15,14,3,2725.5,2700.0,1.0
examples/legacy/seq2seq/download_wmt.py,30,12,25,6,2578.5,2705.0,1.0
examples/legacy/seq2seq/seq2seq_training_args.py,30,8,22,1,2804.5,2705.0,3.0
examples/modular-transformers/modular_new_model.py,30,4,1,4,2655.5,2705.0,1.0
src/transformers/models/regnet/configuration_regnet.py,30,13,51,5,2616.5,2705.0,4.0
src/transformers/models/superpoint/configuration_superpoint.py,30,14,45,3,2725.5,2705.0,2.0
src/transformers/utils/model_parallel_utils.py,30,9,16,15,2158.0,2705.0,1.0
src/transformers/utils/sentencepiece_model_pb2_new.py,30,7,10,0,3041.5,2705.0,2.0
examples/run_on_remote.py,29,8,33,0,3041.5,2709.5,3.0
src/transformers/integrations/fp_quant.py,29,8,13,4,2655.5,2709.5,1.0
examples/metrics-monitoring/metrics_example.py,28,11,9,7,2545.0,2714.5,1.0
src/transformers/models/clap/processing_clap.py,28,14,33,7,2545.0,2714.5,7.0
src/transformers/onnx/__init__.py,28,8,13,0,3041.5,2714.5,0.0
tests/models/cpm/test_tokenization_cpm.py,28,9,13,4,2655.5,2714.5,2.0
tests/models/llama4/test_processing_llama4.py,28,12,13,6,2578.5,2714.5,1.0
tests/test_feature_extraction_common.py,28,13,13,7,2545.0,2714.5,3.0
tests/utils/test_expectations.py,28,6,4,3,2725.5,2714.5,1.0
utils/important_files.py,28,0,1,0,3041.5,2714.5,1.0
src/transformers/models/chinese_clip/processing_chinese_clip.py,27,13,27,7,2545.0,2720.5,10.0
src/transformers/models/siglip2/processing_siglip2.py,27,16,26,5,2616.5,2720.5,5.0
tests/utils/test_convert_slow_tokenizer.py,27,10,2,12,2303.5,2720.5,2.0
utils/check_build.py,27,6,16,3,2725.5,2720.5,1.0
examples/legacy/token-classification/scripts/preprocess.py,26,13,2,0,3041.5,2725.0,0.0
src/transformers/integrations/fsdp.py,26,14,13,9,2458.0,2725.0,2.0
src/transformers/models/vjepa2/video_processing_vjepa2.py,26,8,15,10,2405.0,2725.0,2.0
